feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	Prevotella	Tannerellaceae	Holdemanella	Limosilactobacillus	Howardella	CAG.352	Parvimonas	Allisonella	Megasphaera	Veillonellaceae	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Actinobacillus
4009.V.3.lib30	0.000249789240328473	0	0.000156118275205296	6.24473100821182e-05	0.0273519218159678	0	0.000187341930246355	0.00852405782620914	0	0	0.233552939707122	0.00305991819402379	0	0	0.000967933306272832	0.00118649889156025	0	0	0	0.00115527523651919	0.0137071845630249	0	0.000811815031067537	0	0	6.24473100821182e-05	0.00505823211665157	0	0.000124894620164236	0	0	0	0.00409029881037874	0.00374683860492709	0	0	0	0	0	0	0	0.00109282792643707	0.00437131170574828	0.0157054984856527	0.122115714865582	0.00334093108939332	0.0276329347113373	0.0154869329003653	0.00034346020545165	0.0117088706403972	0.000530802135698005	0.000187341930246355	0.0169856683423362	0.000655696755862241	0.006869204109033	0.000843038686108596	0.000405907515533768	0	0.00262278702344897	0.00190464295750461	0.000499578480656946	0.106878571205545	0	0	0	0	0.000312236550410591	0	0.0108033846442065	0	0	0	0.00218565585287414	0	0.0134261716676554	0.0621038498766666	0.000156118275205296	0.00271645798857214	0.000655696755862241	0.000312236550410591	0.00174852468229931	0.000374683860492709	0	6.24473100821182e-05	0.00571392887251382	0.00124894620164236	0	0	9.36709651231773e-05	0	9.36709651231773e-05	0	0.115121616136385	0	0.000312236550410591	0	0.00121772254660131	0.0960127392512568	6.24473100821182e-05	0	0	0	0	9.36709651231773e-05	0	0	0	0.00034346020545165	0.000187341930246355	0.00418396977550192	0	0.00624473100821182	0.000281012895369532	0.000999156961313891	0.000281012895369532	0	0	0	0	0	0.0162050769663097	0.00562025790739064	0	0	0.00190464295750461	0.000843038686108596	0	0	0.0006869204109033	0	0	0.00309114184906485	0	0	0	0	0	0	0	6.24473100821182e-05
4009.VI.4.lib30	0.000201850294365013	0	0.000470984020185029	0	0.032430613961312	0	0.00111017661900757	0.00948696383515559	0	0	0.179882253994954	0.00188393608074012	0	0	0.000504625735912532	0.000269133725820017	0	0	0	0.00063919259882254	0.0117073170731707	0	0.000269133725820017	0	0	0	0.00605550883095038	0	6.72834314550042e-05	0	0	0	0.00410428931875526	0.00339781328847771	6.72834314550042e-05	0.000168208578637511	0	0	0	0.000201850294365013	0	0.00111017661900757	0.00349873843566022	0.0146005046257359	0.148864592094197	0.0031959629941127	0.0268460891505467	0.0174600504625736	0.000269133725820017	0.00894869638351556	0.000403700588730025	0	0.0129857022708158	0.000437342304457527	0.00578637510513036	0.00151387720773759	0.000470984020185029	0	0.00289318755256518	0.0016148023549201	0.000370058873002523	0.110984020185029	0	0	0	0	0.000269133725820017	0	0.0118418839360807	0	6.72834314550042e-05	0	0.00235492010092515	0	0.0139276703111859	0.0584020185029437	0.000100925147182506	0.00269133725820017	0.000874684608915055	0.000134566862910008	0.00144659377628259	0.000235492010092515	0	0	0.0048444070647603	0.00121110176619008	0.000302775441547519	0	0.000235492010092515	6.72834314550042e-05	6.72834314550042e-05	0	0.125550883095038	0	0.000571909167367536	0	0.00107653490328007	0.115592935239697	0	0.000269133725820017	0	0.000201850294365013	0	0.000370058873002523	0.000235492010092515	0	0	0.000201850294365013	6.72834314550042e-05	0.00373423044575273	0	0.00857863751051304	0.000336417157275021	0.00121110176619008	0	0.000100925147182506	0	0	0	0	0.0126156433978133	0.00669470142977292	0	0	0.00306139613120269	0.00111017661900757	0	0	0.000437342304457527	0	0	0.00363330529857023	0	0.000100925147182506	0	0	0	0	0	0
4010.III.2.lib30	0	0.0171768332966307	0	0	0.0285546502238861	0.000146810540996844	0	0.000660647434485796	0	0.00359685825442267	0.0677530646700433	0.0307568083388387	0.00117448432797475	0.0023489686559495	0.00682669015635323	0	0.00961609043529325	0	0.0424282463480878	0.0433091095940689	0.0136533803127065	0.000146810540996844	0.0193789914115834	0.00763414813183587	0	0.000367026352492109	0.000880863245981061	0	0	0	0	0	0	0.00161491595096528	0	0	0.0226822285840123	0.0050649636643911	0	0.0126257065257285	0.00477134258239742	0	0.00844160610731851	0.00345004771342582	0.0681934962930338	0.00594582691037216	0.0192321808705865	0.0166629964031417	0	0.00550539528738163	0.000367026352492109	0	0.00440431622990531	0.000660647434485796	0.00271599500844161	0.00352345298392425	0.000587242163987374	0	0.000293621081993687	0.0040372898774132	0.000734052704984218	0.0132129486897159	0	0	0.00080745797548264	0	0	0.000367026352492109	0.00322983190193056	0.000954268516479483	0.000587242163987374	0.000367026352492109	0.00411069514791162	0	0.0382441459296778	0.0289216765763782	0.00198194230345739	0.00154151068046686	0.000587242163987374	0.000146810540996844	0.00293621081993687	0.00315642663143214	0.00139470013947001	0	0.0748733759083902	0.00322983190193056	0.013579975042208	0.00198194230345739	0.0023489686559495	0	0.000293621081993687	0.000293621081993687	0.083535197827204	0	0.00080745797548264	0	0.00396388460691478	0.0499889892094252	0	0.000513836893488952	0	0.00293621081993687	0.00286280554943845	0	0.00330323717242898	0.00491815312339426	0.00205534757395581	0.0040372898774132	0.0040372898774132	0.0010276737869779	0.00322983190193056	0.085443734860163	0	0	0	0	0	0	0	0.000367026352492109	0.00778095867283271	0	0	0	0.00198194230345739	0.000146810540996844	0.0499889892094252	0	0	0	0	0	0	0	0	0	0	0	0	0
4010.V.3.lib30	0.000111638291934133	0.0100195367010885	0	0	0.0155735417248116	0	0	0.000223276583868267	0	0.0022606754116662	0.0861010326542004	0.0353056098241697	0.00128384035724253	0.00153502651409433	0.0051074518559866	0	0.013396595032096	0	0.0563773374267374	0.0471950879151549	0.0138710577728161	0	0.0279374825565169	0.00884733463578007	0	0	0.0002511861568518	0	5.58191459670667e-05	0	0	0	5.58191459670667e-05	0.0005861010326542	0	0	0.0208763605916829	0.0053586380128384	0	0.0152386268490092	0.0115545632151828	0.000697739324588334	0.0105219090147921	0.0064471113591962	0.0326262908177505	0.0060284677644432	0.0132012280212113	0.0142059726486185	0.000307005302818867	0.00641920178621267	0.000474462740720067	0	0.00828914317610941	0.0015071169411108	0.00136756907619313	0.00173039352497907	0.00131174993022607	0	0.000948925481440134	0.00329332961205694	0.0024281328495674	0.0065308400781468	0	0	0.00114429249232487	0	0.000362824448785934	0	0.00181412224392967	0.00173039352497907	0.00164666480602847	0.0001674574379012	0.00231649455763327	0	0.025900083728719	0.0358079821378733	0.00131174993022607	0.00147920736812727	0.00164666480602847	0	0.0036840636338264	0.00122802121127547	0.00120011163829193	0.000530281886687134	0.0838682668155177	0.00348869662294167	0.0121127546748535	0.0013396595032096	0.005861010326542	0	8.37287189506001e-05	5.58191459670667e-05	0.0752442087636059	0	0.00198157968183087	0.000279095729835334	0.00530281886687134	0.048925481440134	0.0001674574379012	0.00103265420039073	0	0.0036003349148758	0.00312587217415574	0	0.00290259559028747	0.0045213508233324	0.0036840636338264	0.00304214345520514	0.00189785096288027	0.000641920178621267	0.00496790399106894	0.0720625174434831	0	0.000307005302818867	0	0	0	0	0	0.000223276583868267	0.0101032654200391	0	0	0	0.000865196762489534	0	0.0688808261233603	0	0	0	0	0	0	0	0	0	0	0	0	0
4010.VI.4.lib30	0	0.00808649421435911	0	0	0.0134179213391115	0	0	0.000208491563537804	0	0.00385709392544937	0.138334152407333	0.0350116904198127	0.00169771701737926	0.00137008741753414	0.00771418785089875	0	0.017960058973328	0	0.074431488182996	0.0433662452158632	0.0201045436268597	0	0.0177664596643286	0.00729720472382314	0	8.93535272304874e-05	0.000431875381614023	0	0	0	0	0	5.95690181536583e-05	0.000387198617998779	0	0	0.0207151260629347	0.00507825879759937	0.000282952836229877	0.0142369953387243	0.00820563225066643	0.000402090872537193	0.0103947936678134	0.00625474690613412	0.0351903974742736	0.00679086806951704	0.0142816721023396	0.0123903557759609	0.000134030290845731	0.00595690181536583	0.000580797926998168	0	0.00790778715989814	0.00198066985360914	0.000565905672459754	0.00144454869022621	0.000804181745074387	0	0.000595690181536583	0.00530164261567559	0.0016381479992256	0.00892046046851033	0	0	0.00150411770837987	0	0.000104245781768902	0	0.00212959239899328	0.00208491563537804	0.00128073389030365	0.000461659890690852	0.00324651148937438	0	0.0260614454422255	0.0371114983097291	0.00156368672653353	0.00138497967207256	0.000699935963305485	0	0.00373795588914206	0.00150411770837987	0.00104245781768902	0	0.0670449299319424	0.00361881785283474	0.0104990394495823	0.00135519516299573	0.0042889693070634	4.46767636152437e-05	4.46767636152437e-05	0.000268060581691462	0.0775588616360631	0	0.00108713458130426	0.000193599308999389	0.00528675036113717	0.0526590120478339	0.000208491563537804	0.00154879447199512	0	0.00297845090768291	0.0024572219988384	4.46767636152437e-05	0.00323161923483596	0.00373795588914206	0.00509315105213778	0.00294866639860609	0.00131051839938048	0.000506336654306095	0.00263592905329938	0.0531206719385248	0	0	0	0	0	7.44612726920729e-05	0	0.000327629599845121	0.00884599919581825	0	0	0	0.00156368672653353	0	0.0397921041266437	0	0	0	0	0	0	0	0	0	0	0	0	5.95690181536583e-05
4011.3.rerun.lib32	0.00383378134226413	0.0467251281599318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000631619148342367	0	0	0	0	0	0	0.189030391163207	0.17444439548172	0	0	0	0	0	0	0	0	0	0.000102821721823176	0.00499419791712569	0	0	8.81329044198652e-05	0	0.00177734690580061	0	0	0.000910706679005273	0	0.000220332261049663	0.00221801142789994	0	0	0	0	0	0.00320216219392177	0	0	0	0	0	0	0	0	0	0	0	0.000367220435082771	0	0.00409818005552373	0	0	0	5.87552696132434e-05	0	0	0	0	0.000660996783148989	0	0	0	0	0	0	0	0	0	0	0	0.000293776348066217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384259463270612	0	0	0.303896943257098	0.223079069904082	0	0	0.000528797426519191	0	0	0	0	0	0	0	0	0	0	0.000411286887292704	0	0
4011.4.rerun.lib32	0.00634851732277056	0.128164084755419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206191160910497	0	0	0	0	0	0	0.227705580726553	0.122548088662199	0.000135652079546379	0	0	0	0	0	0	0	0.000488347486366966	0	0.00415095363411921	0	0	0.000488347486366966	0.000976694972733932	0.000298434575002035	0	0	0	0	0	0	0	0	0	0	0	0.00200765077728642	0	0	0	0	0	0	0	0	0	0	0.00168208578637511	0	0.00059686915000407	0.0022518245204699	0	0	0	0.000325564990911311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000705390813641173	0	0	8.13912477278277e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42608318185518e-05	0	0	0.000569738734094794	0	0.000135652079546379	0	0.0414824059252828	0	0	0.271928158658672	0.184595349846713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217043327274207	0
4011.III.2.lib30	0.00241747249083028	0.0479326442147382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100033344448149	0	0	0	0	0	0	0.123291097032344	0.0586862287429143	0.000166722240746916	0	0	0	0	0	0	0	0.000583527842614205	0	0.000666888962987663	0	0	0.000166722240746916	0	0.000333444481493831	0	0	0	0	0	0.000250083361120373	0	0	0	0	0	0.00250083361120373	0	0	0	0	0	0	0	0	0	0	0.00075025008336112	0.000583527842614205	0	0.00200066688896299	0	0	0	0.000250083361120373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075025008336112	0	0.000333444481493831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0501833944648216	0	0	0.436145381793931	0.270590196732244	0	0	0.000416805601867289	0	0	0	0	0	0	0	0	0	0	0	0	0
4012.4.lib30	0	0.00124926382667357	0	0.000856638052576161	0.000606785287241447	0.00016061963485803	7.13865043813467e-05	0	0.000142773008762693	0.00037477914800207	0.140203094604965	0.0582335409490836	0	0	0	0	0	0	0	0.0257705280816662	0.0465796941088287	0	0.00219513500972641	0.0183284849999108	0	0	0.00158834972248496	0	0	0	0	0	0.000232006139239377	0.00167758285296165	0	0	0.030107258222833	8.92331304766834e-05	0.00026769939143005	0.0103688897613906	0.00405118412364143	0.00148126996591294	0.00383702461049739	0.0016061963485803	0.0939089465136616	0.000874484678671497	0.0209519390359253	0.00217728838363107	0.00074955829600414	0.012296325379687	0.00571092035050774	0	0.0060321596202238	0.0012671104527689	0.00142773008762693	0.00158834972248496	0.00487212892402691	0.00412257062802277	0.00437242339335749	0.00621062588117716	0.00994057073510253	0.00217728838363107	0	0	0	0	0	0	0.00508628843717095	0	0.00171327610515232	0.00074955829600414	0.000553245408955437	0	0.00447950314992951	0.0431709885246194	0.00433673014116681	0.00178466260953367	0.00176681598343833	0.000124926382667357	0.00203451537486838	0.00471150928916888	0.00415826388021345	0.0152588653115129	0.0395124301750754	0.00521121481983831	0.0220405832277408	0.00174896935734299	0.00451519640212018	5.353987828601e-05	0	3.56932521906734e-05	0.100280192029697	0.00021415951314404	0.00412257062802277	0.000178466260953367	0.051469669658951	0.00560384059393572	0.00123141720057823	0.00255206753163314	0	0.00239144789677511	0.00383702461049739	0	0.000928024556957507	0.0037477914800207	0	0.0024806810272518	0.00032123926971606	0	0	0	0.00878054003890564	0.000178466260953367	0	0	0.00235575464458444	0	0	0.00110649081791087	0.0019452822443917	0.00144557671372227	0.00492566880231292	0.00624631913336784	0	1.78466260953367e-05	0.0945335784269984	0	0	0	0	0	0.0072992700729927	0	0	0	0	0	0	0
4012.III.2.lib30	0	0.00167809368557319	0	0	0.00177398475332023	9.58910677470394e-05	0	0	0.000143836601620559	0.000431509804861677	0.178740950280481	0.0497195186268399	0	0	0	0	0	0	0	0.0281440283837561	0.0238768758690128	0	0.00527400872608717	0.0164453181186173	0	0	0.00124658388071151	0	9.58910677470394e-05	0	0	0	0	0.000143836601620559	0	0	0.032938581771108	0	0.000143836601620559	0.0140959869588148	0.00234933115980246	0.00206165795656135	0.00254111329529654	0.00278084096466414	0.0382605360310687	0.000719183008102795	0.0118904924006329	0.00163014815169967	0.000287673203241118	0.0100685621134391	0.00508222659059309	0	0.00666442920841924	0.00110274727909095	0.0024452222275495	0.00110274727909095	0.00215754902430839	0.0053698997938342	0.00508222659059309	0.00513017212446661	0.00915759696984226	0.00302056863403174	0	0	0	0	0	0	0.00565757299707532	0	0.000527400872608717	0.00129452941458503	0.000575346406482236	0	0.00676032027616627	0.0587812245289351	0.006089082801937	0.00119863834683799	0.00172603921944671	0.000191782135494079	0.000527400872608717	0.00139042048233207	0.00134247494845855	0.0063288104713046	0.023253583928657	0.00234933115980246	0.0125137843409886	0.000910965143596874	0.00196576688881431	0.000143836601620559	0	0	0.115261063431941	0	0.00402742484537565	0.000575346406482236	0.0347125665244283	0.00685621134391331	0.00139042048233207	0.00115069281296447	0	0.00407537037924917	0.00570551853094884	0	0.000767128541976315	0.00330824183727286	0	0.00326029630339934	0.000479455338735197	0	0	0	0.00910965143596874	0	0	0	0.00119863834683799	0	0	0.000287673203241118	0.00326029630339934	0.00469866231960493	0.0065685381406722	0.0100206165795656	0	0	0.171453229131706	0	0	0	0	0	0.00441098911636381	0	0	0	0	0	0	0
4012.V.3.lib30	0	0.00270387555496211	0	0.000567480054745135	0.002737256734653	0.000467336515672464	0.000166905898454451	0	0.000267049437527122	0.0013686283673265	0.177988450111827	0.0671963147177621	0	0	0	0	0	0	0	0.0344827586206897	0.022832726908569	0	0.00327135560970725	0.0150882932202824	0	0	0.00120172246887205	0	0	0	0	0	0.000534098875054244	0.00163567780485362	0	0	0.0327469372767634	0.000500717695363354	0.000300430617218013	0.011549888173048	0.0041058851019795	0.0031044497112528	0.00450645925827019	0.00210301432052609	0.0573488667089495	0.000534098875054244	0.017658644056481	0.00270387555496211	0.000400574156290683	0.0120839870481023	0.00327135560970725	0.000100143539072671	0.00784457722735921	0.00243682611743499	0.00166905898454451	0.0041058851019795	0.00544113228961512	0.00640918650065093	0.00697666655539607	0.00360516740661615	0.011549888173048	0.00237006375805321	0	0.000133524718763561	0	0	0	0	0.00711019127415963	0	0.00143539072670828	0.000200287078145342	0.000400574156290683	0	0.00463998397703375	0.0532096004272791	0.00450645925827019	0.00213639550021698	0.00130186600794472	0	0.000433955335981574	0.00300430617218012	0.00183596488299897	0.00881263143839503	0.0210635243849518	0.00250358847681677	0.0162900156891545	0.00237006375805321	0.00196948960176253	0.000467336515672464	0.000133524718763561	0	0.100443969689889	0	0.0041058851019795	0.000634242414126915	0.0547451346930601	0.00647594886003271	0.0013686283673265	0.0044730780785793	0.000667623593817805	0.00423940982074307	0.00640918650065093	0	0.00143539072670828	0.00323797443001636	0	0.00280401909403478	0.000767767132890476	0	0	0	0.00871248789932236	0.000267049437527122	0	0	0.00313783089094369	0	0	0.0013686283673265	0.00337149914877992	0.00237006375805321	0.00600861234436025	0.0111826951964482	0	0.000166905898454451	0.0940681643689288	0	0	0	0	0	0.00564141936776046	0	0	0	0	0	0	0
4013.2.lib27	0	0.0113189842237992	0	0	0.00304967450589408	0	0	0	0	0.0012902469063398	0.0263914139933142	0.0095009090375931	0.000351885519910856	0.00123159931968799	0.000527828279866284	0.00563016831857369	0	0.0169491525423729	0	0.00410533106562665	0.00328426485250132	0	0	0.000645123453169902	0	0	0.000351885519910856	0	0	0	0.000117295173303619	0	0	0.000234590346607237	0	0	0.0246906339804117	0	0.000762418626473521	0.00410533106562665	0.00117295173303619	0.000469180693214474	0.0461556506949739	0.0121986980235763	0.236936250073309	0	0.00668582487830626	0.0190018180751862	0.000351885519910856	0.0327253533517096	0.00369479795906398	0	0.00240455105272418	0.00140754207964342	0.00369479795906398	0.000879713799777139	0.00181807518620609	0	0.00293237933259046	0.00428127382558208	0.00134889449299161	0.00774148143803882	0	0	0.00164213242625066	0	0.000527828279866284	0	0.00533693038531464	0	0.000645123453169902	0.000586475866518093	0.00997008973080758	0	0.00269778898598323	0.0328426485250132	0.000938361386428948	0.000997008973080758	0.00111430414638438	0	0.00117295173303619	0.00111430414638438	0.000410533106562665	0.000410533106562665	0.0309659257521553	0.00398803589232303	0.00486774969210017	0	0.00351885519910856	0	0.000117295173303619	0	0.25511700193537	0	0.00134889449299161	0	0.00674447246495807	0.0747756729810568	0.000293237933259046	0	0	0.000879713799777139	0	0	0.00363615037241218	0	0	0.000938361386428948	0.0018767227728579	0.00193537035950971	0.000645123453169902	0.00586475866518093	0	0	0	0	0.000175942759955428	0	0	0.000293237933259046	0.00592340625183274	0.000469180693214474	0	0	0	0	0.0324907630051023	0	0	0.000645123453169902	0	0.00111430414638438	0	0.000234590346607237	0.000293237933259046	0	0	0	0	0
4013.3.lib30	0	0.00567119155354449	0	0	0.00452488687782805	0.00024132730015083	0.000120663650075415	0	0	0.0024132730015083	0.168929110105581	0.01526395173454	0.00295625942684766	0.00301659125188537	0.00796380090497738	0.00989441930618401	0	0.0229864253393665	0	0.0141176470588235	0.0294419306184012	0	0.000422322775263952	0.00253393665158371	0	0	0.000180995475113122	0	0	0	0	0	0	0	0	0	0.0121266968325792	0	0.000422322775263952	0.0048868778280543	0.000784313725490196	0.000482654600301659	0.0424132730015083	0.0130920060331825	0.0591855203619909	0	0.0129110105580694	0.022262443438914	0.000422322775263952	0.020211161387632	0.00983408748114631	0.000120663650075415	0.0073604826546003	0.00446455505279035	0.00235294117647059	0.00114630467571644	0.00187028657616893	0	0.00482654600301659	0.00536953242835596	0.000784313725490196	0.0156259426847662	0	0	0.000904977375565611	0	0.000844645550527903	0	0.00603318250377074	0	0.00187028657616893	0.00150829562594268	0.0106184012066365	0.000361990950226244	0.00331825037707391	0.0406636500754148	0.000542986425339367	0.000784313725490196	0.000844645550527903	0.000120663650075415	0.00108597285067873	0.000904977375565611	0.000361990950226244	0.00156862745098039	0.0302865761689291	0.00518853695324284	0.00349924585218703	0	0.00108597285067873	0	0	0	0.127722473604827	0	0.00114630467571644	0	0.0104374057315234	0.0419909502262443	0.000180995475113122	0.00024132730015083	0	0.000844645550527903	0.000180995475113122	0	0.00319758672699849	0.000180995475113122	0	0.000904977375565611	0.000361990950226244	0.000904977375565611	0.000301659125188537	0.0383710407239819	0	0	0	0	0.000603318250377074	0	0	0.00199095022624434	0.0137556561085973	0.00108597285067873	0	0	0	0.000542986425339367	0.106425339366516	0	0	0.000965309200603318	0	0.00114630467571644	0	0	0.000482654600301659	0	0	0	0	0
4013.4.lib30	0	0.0137493389740878	0	0	0.019518292389789	0.000769193788760156	0	0	0	0.00687466948704389	0.110379308687082	0.0163934426229508	0.00259602903706553	0.002451805201673	0.00370174510840825	0.0105283399836546	0	0.0399019277919331	0	0.0106244892072497	0.0185087255420412	0	0.000576895341570117	0.00283640209605307	0	0	0.000144223835392529	0	0	0	0	0	0	0.000480746117975097	0	0	0.0172107110235085	0	0.0014903129657228	0.00413441661458584	0.00182683524830537	0.00153838757752031	0.0474496418441421	0.0228835152156146	0.109946637180905	0	0.0182202778712562	0.0269217826066055	0.000817268400557665	0.0262487380414403	0.0114898322196048	0	0.0084130570645642	0.00365367049661074	0.00240373058987549	0.000721119176962646	0.00168261141291284	0	0.0039421181673958	0.00399019277919331	0.000865343012355175	0.00725926638142397	0	0	0.00110571607134272	0	0.000865343012355175	0	0.00836498245276669	0	0.00182683524830537	0.00182683524830537	0.0107206384308447	0.00105764145954521	0.00317292437863564	0.0460074034902168	0.00134608913033027	0.00182683524830537	0.00134608913033027	0.000480746117975097	0.000721119176962646	0.00129801451853276	0.000384596894380078	0.000769193788760156	0.0342291235998269	0.00451901350896592	0.00451901350896592	0.000192298447190039	0.00158646218931782	0	0	0	0.130137974135859	0	0.0014903129657228	0.000144223835392529	0.0088938031825393	0.0460554781020143	0	0	0	0.000576895341570117	0	0	0.00490361040334599	0.000384596894380078	0	0.00177876063650786	0.000432671506177588	0.0029806259314456	0.000336522282582568	0.0264891111004279	0	0	0	0	0.00105764145954521	0	0	0.00144223835392529	0.014903129657228	0	0	0	0.000336522282582568	9.61492235950195e-05	0.0422095091582135	0	0	0.00168261141291284	0	0.00168261141291284	0	9.61492235950195e-05	0.000576895341570117	0	0	0	0	0
4015.2.rerun.lib32	0	0.030789681684271	0	0	0.0129338219443846	0.000395200114967306	0.000395200114967306	0	0	0	0.194294747431199	0.041064884673421	0	0	0.00334123733563268	0	0	0	0	0.0183947689875692	0.0433283035136883	0	0	0.0089818207947115	0	0	0.00502981964503844	0	0	0	0	0.000323345548609614	0	0.000862254796292304	0	0	0.00837105698067112	0	0	0	0	0	0.00176043687576345	0.00244305525616153	0.0879140619386362	0	0.00675432923762305	0.0113889487676942	0.00194007329165768	0	0.00291010993748653	0	0.0203348422792268	0.000682618380398074	0.00621541998994036	0	0.0071854566357692	0	0.00341309190199037	0.000287418265430768	0.000646691097219228	0.158511173385069	0	0.00323345548609614	0	3.5927283178846e-05	0.00035927283178846	0	0.00815549328159804	0	0.000610763814040382	0	0.00114967306172307	0.00564058345907882	0.0519508514766113	0.0189336782352519	0.000251490982251922	0.000934109362649996	0.00244305525616153	0.00071854566357692	0	0	0.00111374577854423	0.00017963641589423	0.016562477545448	0.00952073004239419	0	0	0.000574836530861536	0	0.000143709132715384	7.1854566357692e-05	0.111087159588992	0	0.00190414600847884	7.1854566357692e-05	0.00136523676079615	0.0594596536609902	0.000107781849536538	0	0	0.000826327513113458	0	0	0.000143709132715384	0	0	0.000107781849536538	0.000574836530861536	0.000754472946755766	7.1854566357692e-05	0	0.00294603722066537	0.000467054681324998	0	0	0	0	0	0	0.0142631314220019	0.000826327513113458	0	0.00017963641589423	0.000143709132715384	7.1854566357692e-05	0.00017963641589423	0	0.000970036645828842	0	0	0	0	0	0	0	0	0	0	0
4015.3.lib30	0	0.0173646273902425	0	0	0.00241258116399595	0.000208494668493477	0.000625484005480431	0	0	0	0.25588252814678	0.0331804372431048	0	0	0.00428903318043724	0	0	0	0	0.0174539822481682	0.0412223744564246	0	0	0.00616548519687854	0	8.93548579257759e-05	0.00238279621135402	0	0	0	0	0	0	0.000685053910764282	0	0	0.00488473223327575	0	0	0	0	0	0.00312742002740216	0.0021147316375767	0.0575743134568416	0	0.00711860368142015	0.0121820456305474	0.00125096801096086	0	0.00339548460117948	0	0.0195687138857449	0.00104247334246739	0.00556978614404003	0	0.00562935604932388	0	0.00411032346458569	0	0.000238279621135402	0.120450348483946	0	0.00369333412759874	0	5.95699052838506e-05	0.000536129147554655	0.000119139810567701	0.00759516292369095	0	0.00113182820039316	0.000178709715851552	0.00202537677965092	0.00348483945910526	0.0352058140227557	0.0131053791624471	0.000208494668493477	0.000804193721331983	0.001995591827009	0.000357419431703104	0	0	0.000387204384345029	0.000148924763209627	0.0277595758622744	0.00893548579257759	0	0	0.000297849526419253	0	8.93548579257759e-05	0	0.157711324238994	0	0.00232322630607017	0.000238279621135402	0.00113182820039316	0.0801215226067791	0	0	0	0.000297849526419253	0	0	0.000327634479061178	0	0	0.000148924763209627	0.00050634419491273	0	5.95699052838506e-05	0	0.00291892535890868	0.00157860249002204	0	0	0	0	0	0	0.0115267766724251	0.00142967772681241	0	0	0.000148924763209627	0	0	0	0.00119139810567701	0	0	0	0	0	0	0	0	0	0	0
